Player_Name,Team,Opponent,Year,Week,Home_Away,Snap_Count,Snap_Share_Pct,Rush_ATT,Rush_YDS,Rush_Y_per_Att,Rush_TD,Rec_TGT,Rec_REC,Rec_YDS,Rec_Y_per_Rec,Rec_TD,Fantasy_Pts_HalfPPR,RB_Def_Rank,Avg_Fantasy_Pts_Allowed_RB
Blake Corum,Rams,Buccaneers,2025,12,Home,19,34,7,24,3.4,0,0,0,0,0,0,2.4,22,11.74
Braelon Allen,Jets,49ers,2024,1,Away,9,18,1,8,8,0,1,1,9,9,0,2.2,,
Braelon Allen,Jets,Titans,2024,2,Away,20,35,7,33,4.7,1,4,2,23,11.5,1,18.6,3,5
Braelon Allen,Jets,Patriots,2024,3,Home,23,32,11,55,5,0,3,3,13,4.3,0,8.3,17,10.77
Braelon Allen,Jets,Broncos,2024,4,Home,27,36,8,34,4.3,0,1,1,12,12,0,5.1,17,10.4
Braelon Allen,Jets,Vikings,2024,5,Away,19,26,5,13,2.6,0,2,1,15,15,0,3.3,3,7.6
Braelon Allen,Jets,Bills,2024,6,Home,12,19,3,8,2.7,0,2,0,0,0,0,0.8,28,15.21
Braelon Allen,Jets,Steelers,2024,7,Away,5,9,2,4,2,0,1,1,2,2,0,1.1,3,7.62
Braelon Allen,Jets,Patriots,2024,8,Away,19,31,12,32,2.7,1,0,0,0,0,0,9.2,27,12.05
Braelon Allen,Jets,Texans,2024,9,Home,17,29,4,9,2.3,0,1,0,0,0,0,0.9,11,9.82
Braelon Allen,Jets,Cardinals,2024,10,Away,14,24,7,27,3.9,0,1,1,7,7,0,3.9,19,11.41
Braelon Allen,Jets,Colts,2024,11,Home,9,18,2,6,3,0,0,0,0,0,0,0.6,23,11.73
Braelon Allen,Jets,Seahawks,2024,13,Home,19,28,5,11,2.2,0,2,2,16,8,0,3.7,18,10.66
Braelon Allen,Jets,Dolphins,2024,14,Away,37,54,11,43,3.9,0,5,4,38,9.5,0,10.1,17,10.28
Braelon Allen,Jets,Jaguars,2024,15,Away,10,17,2,5,2.5,0,0,0,0,0,0,0.5,26,12.1
Braelon Allen,Jets,Rams,2024,16,Home,10,14,2,5,2.5,0,1,1,5,5,0,1.5,24,11.62
Braelon Allen,Jets,Bills,2024,17,Away,19,30,6,26,4.3,0,0,0,0,0,0,2.6,28,12.46
Braelon Allen,Jets,Dolphins,2024,18,Home,14,22,4,15,3.8,0,3,2,8,4,0,3.3,12,9.48
Braelon Allen,Jets,Steelers,2025,1,Home,20,31,6,9,1.5,1,0,0,0,0,0,6.9,,
Braelon Allen,Jets,Bills,2025,2,Home,9,19,2,11,5.5,0,1,0,0,0,0,1.1,27,14.05
Braelon Allen,Jets,Buccaneers,2025,3,Away,23,33,6,30,5,0,2,2,17,8.5,0,5.7,10,8.72
Braelon Allen,Jets,Dolphins,2025,4,Away,6,10,4,26,6.5,0,0,0,0,0,0,0.6,23,11.38
Brashard Smith,Chiefs,Chargers,2025,1,Away,8,13,0,0,0,0,0,0,0,0,0,0,,
Brashard Smith,Chiefs,Eagles,2025,2,Home,5,8,1,2,2,0,1,0,0,0,0,0.2,31,19.4
Brashard Smith,Chiefs,Giants,2025,3,Away,8,11,2,13,6.5,0,1,0,0,0,0,1.3,32,18.1
Brashard Smith,Chiefs,Ravens,2025,4,Home,19,26,4,9,2.3,0,4,3,27,9,0,5.1,31,15.15
Brashard Smith,Chiefs,Jaguars,2025,5,Away,6,9,1,4,4,0,3,3,32,10.7,0,5.1,6,7.99
Brashard Smith,Chiefs,Lions,2025,6,Home,6,9,0,0,0,0,4,3,21,7,0,3.6,8,8.74
Brashard Smith,Chiefs,Raiders,2025,7,Home,28,35,14,39,2.8,0,5,5,42,8.4,0,10.6,12,9.15
Brashard Smith,Chiefs,Commanders,2025,8,Home,9,13,3,8,2.7,0,0,0,0,0,0,0.8,22,13.34
Brashard Smith,Chiefs,Bills,2025,9,Away,12,20,3,7,2.3,0,1,0,0,0,0,0.7,16,10.88
Brashard Smith,Chiefs,Broncos,2025,11,Away,12,17,0,0,0,0,3,2,8,4,0,1.8,19,11.03
Brashard Smith,Chiefs,Colts,2025,12,Home,18,19,1,5,5,0,4,3,31,10.3,0,5.1,8,8.55
Breece Hall,Jets,Bills,2023,1,Home,17,31,10,127,12.7,0,2,1,20,20,0,15.2,,
Breece Hall,Jets,Cowboys,2023,2,Away,16,34,4,9,2.3,0,2,0,0,0,0,0.9,12,7.8
Breece Hall,Jets,Patriots,2023,3,Home,31,49,12,18,1.5,0,2,1,9,9,0,3.2,16,8.85
Breece Hall,Jets,Chiefs,2023,4,Home,26,44,6,56,9.3,0,4,3,13,4.3,0,8.4,7,6.8
Breece Hall,Jets,Broncos,2023,5,Away,34,52,22,177,8,1,3,3,17,5.7,0,26.9,28,24.53
Breece Hall,Jets,Eagles,2023,6,Home,43,66,12,39,3.3,1,5,5,54,10.8,0,17.8,6,6.43
Breece Hall,Jets,Giants,2023,8,Away,41,64,12,17,1.4,0,9,6,76,12.7,1,18.3,27,11.17
Breece Hall,Jets,Chargers,2023,9,Home,49,60,16,50,3.1,0,4,4,10,2.5,0,8,14,9.53
Breece Hall,Jets,Raiders,2023,10,Away,46,70,13,28,2.2,0,3,3,47,15.7,0,9,23,11.54
Breece Hall,Jets,Bills,2023,11,Away,36,63,10,23,2.3,0,6,5,50,10,1,15.8,25,12.17
Breece Hall,Jets,Dolphins,2023,12,Home,38,66,7,25,3.6,0,9,7,24,3.4,0,8.4,11,8.43
Breece Hall,Jets,Falcons,2023,13,Home,46,68,13,16,1.2,0,8,6,29,4.8,0,7.5,10,8.29
Breece Hall,Jets,Texans,2023,14,Home,42,62,10,40,4,0,9,8,86,10.8,1,22.6,22,10.01
Breece Hall,Jets,Dolphins,2023,15,Away,23,40,6,12,2,0,2,1,6,6,0,2.3,13,8.85
Breece Hall,Jets,Commanders,2023,16,Home,69,77,20,95,4.8,2,16,12,96,8,0,37.1,,
Breece Hall,Jets,Browns,2023,17,Away,52,71,13,84,6.5,0,9,9,42,4.7,1,23.1,2,7.1
Breece Hall,Jets,Patriots,2023,18,Away,58,89,37,178,4.8,1,2,2,12,6,0,28,5,7.85
Breece Hall,Jets,49ers,2024,1,Away,42,82,16,54,3.4,1,6,5,39,7.8,0,15.8,,
Breece Hall,Jets,Titans,2024,2,Away,41,72,14,62,4.4,0,8,7,52,7.4,1,20.9,3,5
Breece Hall,Jets,Patriots,2024,3,Home,52,71,16,54,3.4,1,5,4,29,7.3,0,16.3,17,10.77
Breece Hall,Jets,Broncos,2024,4,Home,51,69,10,4,0.4,0,5,2,14,7,0,2.8,17,10.4
Breece Hall,Jets,Vikings,2024,5,Away,53,74,9,23,2.6,0,4,3,14,4.7,0,5.2,3,7.6
Breece Hall,Jets,Bills,2024,6,Home,55,87,18,113,6.3,0,6,5,56,11.2,0,19.4,28,15.21
Breece Hall,Jets,Steelers,2024,7,Away,47,82,12,38,3.2,1,9,6,103,17.2,0,23.1,3,7.62
Breece Hall,Jets,Patriots,2024,8,Away,46,74,16,80,5,0,3,1,9,9,0,9.4,27,12.05
Breece Hall,Jets,Texans,2024,9,Home,44,76,15,74,4.9,0,4,2,11,5.5,0,9.5,11,9.82
Breece Hall,Jets,Cardinals,2024,10,Away,47,81,10,52,5.2,0,4,4,31,7.8,0,10.3,19,11.41
Breece Hall,Jets,Colts,2024,11,Home,43,84,16,78,4.9,1,7,7,43,6.1,1,27.6,23,11.73
Breece Hall,Jets,Seahawks,2024,13,Home,42,62,12,60,5,0,1,0,0,0,0,6,18,10.66
Breece Hall,Jets,Jaguars,2024,15,Away,28,48,9,30,3.3,1,2,2,21,10.5,0,12.1,26,12.1
Breece Hall,Jets,Rams,2024,16,Home,53,77,14,52,3.7,0,6,5,38,7.6,0,11.5,24,11.62
Breece Hall,Jets,Bills,2024,17,Away,31,49,10,45,4.5,0,1,1,8,8,0,5.8,28,12.46
Breece Hall,Jets,Dolphins,2024,18,Home,45,70,12,57,4.8,0,5,3,15,5,1,16.7,12,9.48
Breece Hall,Jets,Steelers,2025,1,Home,37,58,19,107,5.6,0,4,2,38,19,0,15.5,,
Breece Hall,Jets,Bills,2025,2,Home,30,64,10,29,2.9,0,3,2,9,4.5,0,4.8,27,14.05
Breece Hall,Jets,Buccaneers,2025,3,Away,38,55,9,21,2.3,0,6,4,31,7.8,0,7.2,10,8.72
Breece Hall,Jets,Dolphins,2025,4,Away,40,63,14,81,5.8,0,6,5,30,6,0,13.6,23,11.38
Breece Hall,Jets,Cowboys,2025,5,Home,51,62,14,113,8.1,0,5,4,42,10.5,0,15.5,21,12.5
Breece Hall,Jets,Broncos,2025,6,Home,42,74,22,59,2.7,0,0,0,0,0,0,5.9,27,13.85
Breece Hall,Jets,Panthers,2025,7,Home,33,54,11,38,3.5,0,3,2,14,7,0,6.2,7,8.03
Breece Hall,Jets,Bengals,2025,8,Away,40,56,18,133,7.4,2,3,2,14,7,0,31.9,24,14.28
Breece Hall,Jets,Browns,2025,10,Home,35,71,21,83,4,0,1,1,42,42,1,19,1,6.52
Breece Hall,Jets,Patriots,2025,11,Away,41,72,14,58,4.1,0,2,2,6,3,0,7.4,3,7.59
Breece Hall,Jets,Ravens,2025,12,Away,42,71,16,44,2.8,0,4,4,75,18.8,0,11.9,17,10.39
Brian Robinson Jr.,Commanders,Cardinals,2023,1,Home,43,61,19,59,3.1,0,2,1,7,7,1,13.1,,
Brian Robinson Jr.,Commanders,Broncos,2023,2,Away,38,52,18,87,4.8,2,3,2,42,21,0,27.9,14,8.1
Brian Robinson Jr.,Commanders,Bills,2023,3,Home,20,37,10,70,7,0,0,0,0,0,0,7,18,10
Brian Robinson Jr.,Commanders,Eagles,2023,4,Away,43,55,14,45,3.2,1,2,2,6,3,0,12.1,1,5.24
Brian Robinson Jr.,Commanders,Bears,2023,5,Home,25,36,6,10,1.7,0,4,4,33,8.3,0,6.3,25,14.35
Brian Robinson Jr.,Commanders,Falcons,2023,6,Away,27,53,10,31,3.1,0,2,2,25,12.5,1,12.6,8,7.23
Brian Robinson Jr.,Commanders,Giants,2023,7,Away,34,49,8,23,2.9,1,1,0,0,0,0,8.3,21,11.43
Brian Robinson Jr.,Commanders,Eagles,2023,8,Home,35,49,10,59,5.9,0,2,2,20,10,0,8.9,4,6.92
Brian Robinson Jr.,Commanders,Patriots,2023,9,Away,44,56,18,63,3.5,1,2,1,4,4,0,11.2,7,7.77
Brian Robinson Jr.,Commanders,Seahawks,2023,10,Away,31,51,8,38,4.8,0,6,6,119,19.8,1,24.7,8,8.24
Brian Robinson Jr.,Commanders,Giants,2023,11,Home,63,78,17,73,4.3,0,9,7,59,8.4,0,16.7,24,12.09
Brian Robinson Jr.,Commanders,Cowboys,2023,12,Away,35,45,15,53,3.5,0,3,2,11,5.5,0,7.4,3,6.83
Brian Robinson Jr.,Commanders,Dolphins,2023,13,Home,12,22,7,53,7.6,0,0,0,0,0,0,5.3,9,8.19
Brian Robinson Jr.,Commanders,49ers,2023,17,Home,25,54,9,44,4.9,0,4,4,32,8,0,9.6,12,8.82
Brian Robinson Jr.,Commanders,Cowboys,2023,18,Home,21,43,9,25,2.8,0,3,3,10,3.3,1,9,6,7.88
Brian Robinson Jr.,Commanders,Buccaneers,2024,1,Away,33,56,12,40,3.3,1,4,3,49,16.3,0,16.4,,
Brian Robinson Jr.,Commanders,Giants,2024,2,Home,43,60,17,133,7.8,0,3,1,3,3,0,14.1,8,7.9
Brian Robinson Jr.,Commanders,Bengals,2024,3,Away,45,76,16,33,2.1,1,1,1,4,4,0,10.2,31,16.85
Brian Robinson Jr.,Commanders,Cardinals,2024,4,Away,45,63,21,101,4.8,1,3,3,12,4,0,18.8,31,15.25
Brian Robinson Jr.,Commanders,Browns,2024,5,Home,23,34,7,18,2.6,2,0,0,0,0,0,13.8,1,7.23
Brian Robinson Jr.,Commanders,Panthers,2024,7,Home,26,38,12,71,5.9,1,0,0,0,0,0,13.1,29,14.28
Brian Robinson Jr.,Commanders,Bears,2024,8,Home,35,47,16,65,4.1,0,1,1,11,11,0,8.1,18,10.39
Brian Robinson Jr.,Commanders,Eagles,2024,11,Away,35,53,16,63,3.9,1,1,1,9,9,0,13.7,3,7.33
Brian Robinson Jr.,Commanders,Cowboys,2024,12,Home,12,17,5,13,2.6,0,2,1,11,11,0,2.9,25,12.71
Brian Robinson Jr.,Commanders,Titans,2024,13,Home,39,47,16,103,6.4,1,1,1,6,6,0,17.4,7,9.16
Brian Robinson Jr.,Commanders,Saints,2024,15,Away,58,74,21,65,3.1,0,3,3,22,7.3,0,10.2,31,13.18
Brian Robinson Jr.,Commanders,Eagles,2024,16,Home,43,63,10,24,2.4,0,3,2,17,8.5,0,1.1,3,8.08
Brian Robinson Jr.,Commanders,Falcons,2024,17,Home,45,54,13,60,4.6,0,2,2,9,4.5,0,7.9,10,9.33
Brian Robinson Jr.,Commanders,Cowboys,2024,18,Away,23,40,5,10,2,0,1,1,6,6,0,2.1,31,12.64
Brian Robinson Jr.,49ers,Seahawks,2025,1,Away,18,24,9,33,3.7,0,2,1,4,4,0,4.2,,
Brian Robinson Jr.,49ers,Saints,2025,2,Away,16,23,6,20,3.3,0,1,1,-1,-1,0,2.4,10,8
Brian Robinson Jr.,49ers,Cardinals,2025,3,Home,6,9,2,22,11,0,0,0,0,0,0,2.2,18,10.43
Brian Robinson Jr.,49ers,Jaguars,2025,4,Home,10,15,5,21,4.2,0,0,0,0,0,0,2.1,2,6.02
Brian Robinson Jr.,49ers,Rams,2025,5,Away,12,14,5,12,2.4,0,0,0,0,0,0,1.2,7,8.7
Brian Robinson Jr.,49ers,Buccaneers,2025,6,Away,5,7,0,0,0,0,3,3,8,2.7,0,2.3,12,9.23
Brian Robinson Jr.,49ers,Falcons,2025,7,Home,17,25,9,36,4,0,0,0,0,0,0,3.6,1,5.7
Brian Robinson Jr.,49ers,Texans,2025,8,Away,2,4,0,0,0,0,0,0,0,0,0,0,9,10.03
Brian Robinson Jr.,49ers,Giants,2025,9,Away,9,14,5,53,10.6,1,0,0,0,0,0,11.3,22,12.29
Brian Robinson Jr.,49ers,Rams,2025,10,Home,14,22,8,41,5.1,1,1,1,4,4,0,11,3,7.72
Brian Robinson Jr.,49ers,Cardinals,2025,11,Away,16,29,8,24,3,0,1,0,0,0,0,2.4,18,11.01
Brian Robinson Jr.,49ers,Panthers,2025,12,Home,12,17,7,40,5.7,0,2,1,4,4,0,4.9,12,9.55
Bucky Irving,Buccaneers,Commanders,2024,1,Home,20,31,9,62,6.9,0,3,2,14,7,0,8.6,,
Bucky Irving,Buccaneers,Lions,2024,2,Away,17,35,7,22,3.1,0,0,0,0,0,0,2.2,21,12.9
Bucky Irving,Buccaneers,Broncos,2024,3,Home,18,32,9,70,7.8,0,3,3,14,4.7,0,9.9,20,12.03
Bucky Irving,Buccaneers,Eagles,2024,4,Home,32,42,10,49,4.9,1,2,1,6,6,0,12,15,9.95
Bucky Irving,Buccaneers,Falcons,2024,5,Away,23,43,9,44,4.9,0,2,2,12,6,0,4.6,8,8.83
Bucky Irving,Buccaneers,Saints,2024,6,Away,49,64,14,81,5.8,1,2,2,24,12,0,17.5,12,9.64
Bucky Irving,Buccaneers,Ravens,2024,7,Home,29,35,9,23,2.6,1,3,3,54,18,0,15.2,4,7.66
Bucky Irving,Buccaneers,Falcons,2024,8,Home,31,42,9,44,4.9,0,7,7,40,5.7,0,11.9,12,9.25
Bucky Irving,Buccaneers,Chiefs,2024,9,Away,19,35,7,24,3.4,0,3,3,10,3.3,0,4.9,1,6.68
Bucky Irving,Buccaneers,49ers,2024,10,Home,28,46,13,73,5.6,1,3,3,14,4.7,0,16.2,21,11.92
Bucky Irving,Buccaneers,Giants,2024,12,Away,34,52,12,88,7.3,1,6,6,64,10.7,0,24.2,12,10.07
Bucky Irving,Buccaneers,Panthers,2024,13,Away,43,54,25,152,6.1,1,3,3,33,11,0,26,25,12.1
Bucky Irving,Buccaneers,Raiders,2024,14,Home,10,16,4,3,0.8,0,1,1,15,15,0,2.3,11,9.78
Bucky Irving,Buccaneers,Chargers,2024,15,Away,32,44,15,117,7.8,0,2,2,-4,-2,0,12.3,2,7.72
Bucky Irving,Buccaneers,Cowboys,2024,16,Away,41,57,16,68,4.3,1,3,3,24,8,0,16.7,30,12.45
Bucky Irving,Buccaneers,Panthers,2024,17,Home,42,55,20,113,5.7,0,4,4,77,19.3,0,21,,
Bucky Irving,Buccaneers,Saints,2024,18,Home,48,72,19,89,4.7,1,5,2,-5,-2.5,0,15.4,29,12.35
Bucky Irving,Buccaneers,Falcons,2025,1,Away,44,76,14,37,2.6,0,4,4,8,2,1,12.5,,
Bucky Irving,Buccaneers,Texans,2025,2,Away,57,71,17,71,4.2,0,6,6,50,8.3,0,15.1,25,13.4
Bucky Irving,Buccaneers,Jets,2025,3,Home,53,74,25,66,2.6,0,4,4,33,8.3,0,11.9,9,8.66
Bucky Irving,Buccaneers,Eagles,2025,4,Home,44,61,15,63,4.2,0,5,5,102,20.4,1,23,21,11.22
C.J. Ham,Vikings,Buccaneers,2023,1,Home,22,34,0,0,0,0,3,2,7,3.5,0,1.7,,
C.J. Ham,Vikings,Eagles,2023,2,Away,13,22,0,0,0,0,0,0,0,0,0,0,6,5.7
C.J. Ham,Vikings,Chargers,2023,3,Home,8,10,0,0,0,0,1,1,7,7,0,1.2,13,8.2
C.J. Ham,Vikings,Panthers,2023,4,Away,5,10,0,0,0,0,0,0,0,0,0,0,31,17.94
C.J. Ham,Vikings,Chiefs,2023,5,Home,18,25,0,0,0,0,0,0,0,0,0,0,3,5.98
C.J. Ham,Vikings,Bears,2023,6,Away,16,28,0,0,0,0,0,0,0,0,0,0,26,13.46
C.J. Ham,Vikings,49ers,2023,7,Home,11,16,0,0,0,0,0,0,0,0,0,0,14,9.33
C.J. Ham,Vikings,Packers,2023,8,Away,19,26,0,0,0,0,1,1,2,2,0,0.7,28,11.43
C.J. Ham,Vikings,Falcons,2023,9,Away,13,17,0,0,0,0,0,0,0,0,0,0,8,8.01
C.J. Ham,Vikings,Saints,2023,10,Home,10,14,0,0,0,0,0,0,0,0,0,0,5,7.31
C.J. Ham,Vikings,Broncos,2023,11,Away,10,14,0,0,0,0,0,0,0,0,0,0,28,14.31
C.J. Ham,Vikings,Bears,2023,12,Home,11,20,0,0,0,0,3,2,3,1.5,0,1.3,22,10.4
C.J. Ham,Vikings,Raiders,2023,14,Away,8,11,1,7,7,0,0,0,0,0,0,0.7,26,11.45
C.J. Ham,Vikings,Bengals,2023,15,Away,11,16,0,0,0,0,0,0,0,0,0,0,16,9.43
C.J. Ham,Vikings,Lions,2023,16,Home,17,31,0,0,0,0,1,1,6,6,0,1.1,1,6.97
C.J. Ham,Vikings,Packers,2023,17,Home,4,8,0,0,0,0,0,0,0,0,0,0,24,10.48
C.J. Ham,Vikings,Lions,2023,18,Away,20,27,0,0,0,0,0,0,0,0,0,0,1,6.75
C.J. Ham,Vikings,Giants,2024,1,Away,19,35,0,0,0,0,2,2,11,5.5,0,0.1,,
C.J. Ham,Vikings,49ers,2024,2,Home,10,19,0,0,0,0,0,0,0,0,0,0,27,15.8
C.J. Ham,Vikings,Texans,2024,3,Home,12,19,0,0,0,0,0,0,0,0,0,0,2,5.87
C.J. Ham,Vikings,Packers,2024,4,Away,17,25,0,0,0,0,0,0,0,0,0,0,23,12.08
C.J. Ham,Vikings,Jets,2024,5,Home,23,32,2,10,5,1,0,0,0,0,0,7,5,7.89
C.J. Ham,Vikings,Lions,2024,7,Home,10,17,0,0,0,0,0,0,0,0,0,0,5,7.79
C.J. Ham,Vikings,Rams,2024,8,Away,8,16,0,0,0,0,0,0,0,0,0,0,25,11.77
C.J. Ham,Vikings,Colts,2024,9,Home,13,18,0,0,0,0,0,0,0,0,0,0,27,12.18
C.J. Ham,Vikings,Jaguars,2024,10,Away,19,23,0,0,0,0,0,0,0,0,0,0,20,11.51
C.J. Ham,Vikings,Titans,2024,11,Away,22,30,0,0,0,0,0,0,0,0,0,0,15,10.11
C.J. Ham,Vikings,Bears,2024,12,Away,19,27,0,0,0,0,1,0,0,0,0,0,16,10.86
C.J. Ham,Vikings,Cardinals,2024,13,Home,15,28,0,0,0,0,0,0,0,0,0,0,22,10.89
C.J. Ham,Vikings,Falcons,2024,14,Home,20,33,0,0,0,0,0,0,0,0,0,0,9,9.56
C.J. Ham,Vikings,Bears,2024,15,Home,16,21,0,0,0,0,0,0,0,0,0,0,22,10.9
C.J. Ham,Vikings,Seahawks,2024,16,Away,13,20,0,0,0,0,1,1,9,9,0,1.4,19,10.58
C.J. Ham,Vikings,Packers,2024,17,Home,14,19,0,0,0,0,2,2,15,7.5,0,2.5,17,10.44
C.J. Ham,Vikings,Lions,2024,18,Away,12,18,0,0,0,0,0,0,0,0,0,0,10,9.09
C.J. Ham,Vikings,Browns,2025,5,Away,12,18,0,0,0,0,0,0,0,0,0,0,2,6.83
C.J. Ham,Vikings,Eagles,2025,7,Home,12,17,0,0,0,0,1,1,5,5,0,1,21,12.21
